"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1977","cell1977",4301,88,290.008333333234,11179391,1.32885861875933,14687577
"1978","cell1978",4437,91,180.000000000001,10280267,0.543941031412927,9934422
"1979","cell1979",1152,24,160.000000000019,9636929,0.916689373464715,5842473
"1980","cell1980",2833,58,310.008333333216,10826722,0.916204923455623,13433523
"1981","cell1981",278,6,240.008333333279,9349612,1.35150596374048,5490736
"1982","cell1982",1926,40,60.0083333333306,9070179,1.44380918541935,4337380
"1983","cell1983",2285,47,220.008333333298,9930625,1.53184177308954,7266227
"1984","cell1984",2135,44,190.008333333325,9219440,0.380519335066215,5290366
"1985","cell1985",363,8,110.000000000034,9129663,1.74149543042683,4670888
"1986","cell1986",2589,53,320.008333333207,9992308,1.43108564352854,7697417
"1987","cell1987",3745,77,120.000000000042,9015228,0.542247937512814,4088693
"1988","cell1988",4300,88,280.008333333243,11017371,1.21818662562619,14184042
"1989","cell1989",1094,23,70.0000000000018,9115142,1.19707282339041,4592043
"1990","cell1990",480,10,300.008333333225,9989079,0.561154046306115,7684259
"1991","cell1991",1531,32,30.0083333333323,8458600,1.95348997029552,3358164
"1992","cell1992",1545,32,170.00000000001,9924255,1.29781400753616,7245416
"1993","cell1993",2493,51,340.008333333188,11931589,0.716999164038285,19851771
"1994","cell1994",1779,37,60.0083333333306,9053743,0.460537793195973,4190036
"1995","cell1995",1355,28,230.008333333288,10929864,0.655037444008838,13774236
"1996","cell1996",4002,82,240.008333333279,9151810,0.300867789112157,4748514
"1997","cell1997",756,16,120.000000000042,9205010,0.331119533374059,4980584
"1998","cell1998",4495,92,270.008333333252,9898846,0.446060994773261,7065164
"1999","cell1999",2042,42,240.008333333279,10976193,1.91081151821651,13873152
"2000","cell2000",418,9,170.00000000001,9595260,1.26564166336721,5651526
